review_text,review_score,filtered_review_text
"After 16 years of existence, this legendary game is still in the Steam top 10 most played multiplayer games in the world. it's one of the best shouter games ever made !! you can't get bored of this one, trust me i have about 1.3k hours here on steam &amp; more than 2k on the non steam version =) but ppl left it to play 'modern games' like cs go &amp; battlefield &amp; COD .. what a shame !! there still some alive communities &amp; servers so don't be afraid ... but the sad thing is that there are many cheaters (you will get used to see them anyways, thank god there are many admins who can take care of them) i love this game so much but after all maybe this it's the right time to let it go. maybe one day i will comeback to find it alive again like the old days, maybe one day :) anyways, i totally recommend this game for everyone! don't be shy go buy it now if you didn't already do !' this is a must have one !'",1,years existence legendary game still steam top played multiplayer games world one best shouter games ever made cant get bored one trust k hours steam amp k non steam version ppl left play modern games like cs go amp battlefield amp cod shame still alive communities amp servers dont afraid sad thing many cheaters get used see anyways thank god many admins take care love game much maybe right time let go maybe one day comeback find alive like old days maybe one day anyways totally recommend game everyone dont shy go buy didnt already must one
"Oh, you are a bloody hacker and i cannot shoot you through your heart. 10/10",1,oh bloody hacker cannot shoot heart
If you think that de_dust2 is boring you can play its lego version on pokemon diablo2 warcraft mod bunnyhopping shooting green beams and lightning bolts at zombie chickens. Easy modding.,1,think dedust boring play lego version pokemon diablo warcraft mod bunnyhopping shooting green beams lightning bolts zombie chickens easy modding
Its CS... enough said!,1,cs enough said
A FPS Classic! COUNTER-STRIKE WILL NEVER DIE!,1,fps classic counterstrike never die
"bought this game just for custom zombies, and found myself enjoying the online multiplayer also! I had this game for the PS3 and Xbox 360, feels so nostalgic going back and grinding out those levels and unlocking all the different guns/perks!!! feel free to add me! sigma_1995",1,bought game custom zombies found enjoying online multiplayer also game ps xbox feels nostalgic going back grinding levels unlocking different gunsperks feel free add sigma
why my fps down on steam ?,1,fps steam
pioneer of every FPS out there!,1,pioneer every fps
i want to go home,1,want go home
got great zombies so yes good game. :) ,1,got great zombies yes good game
Good old CS it's a good game if you're looking for nostalgia.,1,good old cs good game youre looking nostalgia
Played with BOTS So lonely Never listen as well  10/10,1,played bots lonely never listen well
good as pls buy so can play you thank you,1,good pls buy play thank
"Hmm, well, you want my opinion? THIS GAME IS FREAKING AMAZING! I always loved it on console, and just having made the switch to PC gaming, this version is SOOOOO much better, for one reason, and one reason only            CUSTOM ZOMBIE MAPZZZZZZZZZ!!!!! BEST THING EVAR!!!!!",1,hmm well want opinion game freaking amazing always loved console made switch pc gaming version sooooo much better one reason one reason custom zombie mapzzzzzzzzz best thing evar
it only but kinda good for its time but maybe then why on keep it the steem stoar Jessa Rhodes? ,1,kinda good time maybe keep steem stoar jessa rhodes
I spent countless of hours on this game back in my youth. I had a late start and started 1.5 but I remember trying to play competitively by requesting scrimmages with clans in my PUG. My ♥♥♥ got completed handed to me but it was fun times. Staying up late and playin awp_map.  I really hope that CS:GO is part of the steam sale this year. I missed the chances to pick it up in the past but I hope I can pick it up this time.,1,spent countless hours game back youth late start started remember trying play competitively requesting scrimmages clans pug got completed handed fun times staying late playin awpmap really hope csgo part steam sale year missed chances pick past hope pick time
There's nothing more to be said. It's a legend. After more than a decade this game is still favourite multiplayer FPS for millions of players.,1,theres nothing said legend decade game still favourite multiplayer fps millions players
MP: ★★★★★,1,mp
"Counter Strike , The most Greatest Multiplayer games , which i played , i always play it . cs 1.6 is love",1,counter strike greatest multiplayer games played always play cs love
"Amazing game, full of good and old memories, 17 year old game and still alive &lt;3 Hope these old 1.6 days can be back... :) #StillPlayinIt",1,amazing game full good old memories year old game still alive lt hope old days back stillplayinit
great game 10/10........but if your gonna use custom maps for zombies and i assume most of you reading have/will use them BEWARE OF PRISON MISSION its a walking dead theme map but my point is i had the living ♥♥♥♥ scared out of my body mind and soul at the same time that my blood must have heated up to match the heat that of a volcano i was minding my own business and all of a sudden instant image of random ♥♥♥♥ with a fearsome scream ( rip i had headphones on ) now im a man a geordie man so my reaction was to instantly try to fight whatever the ♥♥♥♥ had just ripped my eardrums to bits and ofc gave my PC screen some very nasty abuse before ♥♥♥♥ing off to feed myself with some rather nice food and drink....twas when i came back to the game and continued playing not 5 mins in......it well..it happened again didnt it it had to didnt it..not once but twice did i ♥♥♥♥ bricks that day....but after rage quitting and headed for csgo competitive i dropped my headset ( i dont even know how ) and it landed on my crown jewels....goodbye 7/10 map rating custom zombies 100/10,1,great game gonna use custom maps zombies assume reading havewill use beware prison mission walking dead theme map point living scared body mind soul time blood must heated match heat volcano minding business sudden instant image random fearsome scream rip headphones im man geordie man reaction instantly try fight whatever ripped eardrums bits ofc gave pc screen nasty abuse ing feed rather nice food drinktwas came back game continued playing mins init wellit happened didnt didnt itnot twice bricks daybut rage quitting headed csgo competitive dropped headset dont even know landed crown jewelsgoodbye map rating custom zombies
So much fun playing this game! very enjoyable and I could not find a better game than this on steam. It's an amazing game and deserves all the support it got! I think that Treyarch should make a game based on World War 2 again! clearly the best CoD out there and a great experience.,1,much fun playing game enjoyable could find better game steam amazing game deserves support got think treyarch make game based world war clearly best cod great experience
"One of the, if not the, best Call of Duty's ever made and still up to date with the mods that add alot of custom maps. Awesome game all around, and really fun if you have a group of 3 other friends. 9/10.",1,one best call dutys ever made still date mods add alot custom maps awesome game around really fun group friends
"the best , classic shooter of all times :)",1,best classic shooter times
"Awesome game. All computers can open, but you will have skills and play so much time this game. Soooooooooooo I can't say anything. :) This game is all times mutiplayer!!! :D",1,awesome game computers open skills play much time game soooooooooooo cant say anything game times mutiplayer
Not Call Of Duty: Recycled Warfare.,1,call duty recycled warfare
Best FPS game ever made. Also: Matt is the best at it.,1,best fps game ever made also matt best
"THIS GAME IS AWESOME FOR SUCH AN OLD GAME you can play multplayer , zombies, and campain and have custom maps",1,game awesome old game play multplayer zombies campain custom maps
How the hell could a game that looks like old half life game. Be so much damm fun?,1,hell could game looks like old half life game much damm fun
This game is still popular ! I recommend it to everyone!,1,game still popular recommend everyone
This game was the reason i first installed Steam. A classic 'must have' that all gamers should own.,1,game reason first installed steam classic must gamers
Man this game is my favorite since this really is a classic and it really doesnt need a beefy computer to play and theres still people playing it today!,1,man game favorite since really classic really doesnt need beefy computer play theres still people playing today
It's so boring it'll put you to sleep! A must have gay game!.....NOT! Do you love spawning every 5 seconds and then dieing instantly? Then this game's for you! Do you love hackers? Then this game's for you! Do you love outdated graphics? Then this game's for you! ZZZzzz....,-1,boring itll put sleep must gay gamenot love spawning every seconds dieing instantly games love hackers games love outdated graphics games zzzzzz
"played couple of hours, pretty good game, still getting rekt tho Kappa",1,played couple hours pretty good game still getting rekt tho kappa
This game is amazing. I love this game. I am only doing this to get a badge. #swagalicous ,1,game amazing love game get badge swagalicous
"I really love Call of Duty World at War, I can feel me in the war and the history is really beautiful by the way.",1,really love call duty world war feel war history really beautiful way
"Unban, plz, my computer lag when play CS 1.6",1,unban plz computer lag play cs
"Horrible, just horrible. Everyone gives this good reviews based on nostalgia. I saw all the good reviews and thought I should try it out. Upon opening the game, was a cringy menu. I fiddle with the settings, and theres no damn graphics options! I put the crosshair on small.(Definitely not small) So, I go to servers and all the servers have horrible maps. Plus, closest servers had 0 players. I click on a Dust 2 server with 10 players. When it loads up, nobody speaks ♥♥♥♥ing english. The buy menu controls were so ♥♥♥♥ed up I couldnt buy a gun. So, I stuck with the pistol. I go through the middle, and all the players look the same! You cant even tell who's who. Literally, the ♥♥♥♥ing same. So I die instantly because i couldn't even tell it was an enemy. ♥♥♥♥♥♥♥t. I finally managed to buy a gun in the ♥♥♥♥ed up menu. I find someone, spray at em', and surprisingly it was enemy. My gun starts shooting in the ♥♥♥♥ing sky, recoil over 9000, and I was burst firing! Absolute ♥♥♥♥♥♥♥t. Another HORRIBLE thing about this game, its graphics and audio! It just doesnt meet todays standards. I think I might have to bleach my eyes after glancing at this game. Its horrible. I only played the game for under 10 minutes and I already want to kill my self. Trust me, save your money. If you loved this game as a kid, I dont care get it. But if youre looking for a good FPS, to TODAYS standards, dont get this garbarge! Save your ten dollars and use it to get your ♥♥♥♥ sucked by the girl down the street. So, simplest way possible.  Graphics 1  Audio 1  Community 2  Experience 1  Controls 2  Gameplay 2  Overall Game 1.6 (Haha, Counterstrike 1.6)",-1,horrible horrible everyone gives good reviews based nostalgia saw good reviews thought try upon opening game cringy menu fiddle settings theres damn graphics options put crosshair smalldefinitely small go servers servers horrible maps plus closest servers players click dust server players loads nobody speaks ing english buy menu controls ed couldnt buy gun stuck pistol go middle players look cant even tell whos literally ing die instantly couldnt even tell enemy finally managed buy gun ed menu find someone spray em surprisingly enemy gun starts shooting ing sky recoil burst firing absolute another horrible thing game graphics audio doesnt meet todays standards think might bleach eyes glancing game horrible played game minutes already want kill self trust save money loved game kid dont care get youre looking good fps todays standards dont get garbarge save ten dollars use get sucked girl street simplest way possible graphics audio community experience controls gameplay overall game haha counterstrike
"Playing the original  (kinda, after the mod-play anyway)  CS game in 2015 has a certain nostalgia factor, bringing back fun  (&amp; sometimes bleh)  memories for those who played and supported it during infancy. 15 years ago, I couldn't have imagined Counter-Strike becoming the competitive FPS-gaming standard that it is today, especially with its latest leap into CS:GO. (Global Offensive, even while taking changes as they come, is the new favorite goose-- Carrying the Law of Newer, Faster, Bolder-- But even there, the core CS spirit &amp; experience is true. And always slowly evolving...)   It's good to look back at how far this franchise has come, as even with each controversial change or update, I know each decision is calculated with the desire to keep moving forward-- While  (hopefully)  staying as true to it's core as possible.   LONG LIVE COUNTER-STRIKE.  &amp; LONG LIVE DIXIE MAFIA. ",1,playing original kinda modplay anyway cs game certain nostalgia factor bringing back fun amp sometimes bleh memories played supported infancy years ago couldnt imagined counterstrike becoming competitive fpsgaming standard today especially latest leap csgo global offensive even taking changes come new favorite goose carrying law newer faster bolder even core cs spirit amp experience true always slowly evolving good look back far franchise come even controversial change update know decision calculated desire keep moving forward hopefully staying true core possible long live counterstrike amp long live dixie mafia
&lt;3 I love it .,1,lt love
Great and cheap multiplayer awesomeness!,1,great cheap multiplayer awesomeness
i will never stop playing this ♥♥♥♥♥♥♥♥♥♥♥♥ game...i loVe it!!!!!! ^_*,1,never stop playing gamei love
  ░░░░░░░░░░░░░█░░░░░░░░░░░░░░░░░░░░░░ ░░░░░░▄▄▄░░▄██▄░░░░░You have been ♥♥♥♥ed░ ░░░░ ▐ ͡° ͜ʖ ͡° '▌░░░▀█▄░░░░░░░░░░░░░░░░░░░ ░░░░░▐███▌░░░░░░▀█▄░░░░░░░░░░░░░░░░░ ░░░░░░▀▄▀░░░▄▄▄▄▄▀▀░░░In the ♥♥♥░░░░░░░ ░░░░▄▄▄██▀▀▀▀░░░░░░░░░░░░░░░░░░░░░░░ ░░░█▀▄▄▄█░▀▀░░░░░░░░░░░░░░░░░░░░░░░░ ░░░▌░▄▄▄▐▌▀▀▀░░░░░░░By the greedy ♥♥♥♥s░░ ▄░▐░░░▄▄░█░▀▀ ░░░░░░░░░░░░░░░░░░░░░░░ ▀█▌░░░▄░▀█▀░▀░░░░░░░At Activison!!░░░░░░░░░░░ ░░░░░░░▄▄▐▌▄▄░░░░░░░░░░░░░░░░░░░░░░░ ░░░░░░░▀███▀███▀██▀██▀██▀░░░░░░░░░░░ ░░░░░░▐▌▀▄▀▄▀▐▄░░░░░░░░░░░░░░░░░░░░░ ░░░░░░▐▀░░░░░░▐▌░░░░░░░░░░░░░░░░░░ ░░░░░░█░░░░░░░░█░░░░░░░░░░░░░░░░░░░ ░░░░░▐▌░░░░░░░░░█░░░░░░░░░░░░░░░░░░   Online profile and session not available error?  Congrats!,-1,ed greedy activison online profile session available error congrats
"I remember, christmas morning waking up to Halo 3, COD:WAW and a Halo 3 Limited Edition Xbox. 8 years later this is still my favorite COD. I bought it today on PC and started playing it my friends, the nostalgia rushed into me and I was so happy to click 'New Game'. Only having 2 hours now the Mulitplayer is reliable. Its playable unlike on consoles. after 8 years this game is a 10/10",1,remember christmas morning waking halo codwaw halo limited edition xbox years later still favorite cod bought today pc started playing friends nostalgia rushed happy click new game hours mulitplayer reliable playable unlike consoles years game
Love the Zombie Mods! Gifted to me by an awesome friend :),1,love zombie mods gifted awesome friend
Game is awesome!! Custom zombie's are really fun and the Multiplayer is quite corrupt with ♥♥♥♥♥♥ crouch only servers but Zombies and CooP are great and fun 8/10,1,game awesome custom zombies really fun multiplayer quite corrupt crouch servers zombies coop great fun
learning more spanish everyday 10/10 si si,1,learning spanish everyday si si
Cod World At War.  Pros: Zomibes Good Campain  No Little Kids Shouting QWAD FEED OMGOMGOMGOMG  Cons:  You dont have this game,1,cod world war pros zomibes good campain little kids shouting qwad feed omgomgomgomg cons dont game
"better than cs:go: - you have spray feature (removed in cs:go) - you have flashlight &amp; nightvision (removed in cs:go) - you have dark maps and/or dark places on a map (removed in cs:go, dark places are pretty bright, this is why there is no more flashlight &amp; nightvision, it destroys the immersion, dark places &amp; dark maps are useful for many aspects ingame (hiding or warcraft server when cloaked or when you want someone to knife) and reminds me of 2002 game bf1942 where dark maps are not really dark lol. VALVE shame on you) - You have character selection (removed in cs:go) - you have no ranking &amp; market feature (added in cs:go, everyone plays cs:go because they think they end up as a rich-♥♥♥♥♥, also on every server there is trade spam in chat and even you get friendrequest spam from traders, also community is not looking at your skill anymore, but at your rank and not every server + singleplayer against bots has rank enabled.)  - You have no CoD clone like CS:GO  Unlike CS:GO, everyone plays this for fun, not for useless skins, money, rank etc.. also, here you cant waste 600$ for a skin. You can get even new models (which does not only change your weapon texture, but the model) from gamebanana for FREE! You can make your M4 look like the G36C etc.  10/10 my fav childhood game",1,better csgo spray feature removed csgo flashlight amp nightvision removed csgo dark maps andor dark places map removed csgo dark places pretty bright flashlight amp nightvision destroys immersion dark places amp dark maps useful many aspects ingame hiding warcraft server cloaked want someone knife reminds game bf dark maps really dark lol valve shame character selection removed csgo ranking amp market feature added csgo everyone plays csgo think end rich also every server trade spam chat even get friendrequest spam traders also community looking skill anymore rank every server singleplayer bots rank enabled cod clone like csgo unlike csgo everyone plays fun useless skins money rank etc also cant waste skin get even new models change weapon texture model gamebanana free make look like gc etc fav childhood game
Best tactical fps shooter in the world and the best game valve has ever released i think most people will agree with me and if u dont agree that means you havnt played it yet :)   11/10,1,best tactical fps shooter world best game valve ever released think people agree u dont agree means havnt played yet
"This in my opion was Call of Duty's high point. The story was well thought out, the characters were deep, and World War 2 setting was spot on. THe multiplayer was fluid, fair, and rich. All the modding was good, maps, player skins, and much more. But most of all it gave us Nazi Zombies, the wave based survial that started pratically it's own commuinity. World at War will always have a place in my heart and be remember as Call of Duty's best. (Note) I never thought Call of Duty would ever become what it is. Look at Call of Duty 4 and World at War, the best of the best. Black Ops 1 was the only other game I truly loved. I wish they'd wake up and realize that the true fans HATE the new games, the need to stop making games for 12 year olds. -Frieza",1,opion call dutys high point story well thought characters deep world war setting spot multiplayer fluid fair rich modding good maps player skins much gave us nazi zombies wave based survial started pratically commuinity world war always place heart remember call dutys best note never thought call duty would ever become look call duty world war best best black ops game truly loved wish theyd wake realize true fans hate new games need stop making games year olds frieza
"First, and best game I ever had on steam. I dont like cs:go at all, I only play cs 1.6 4 life :))",1,first best game ever steam dont like csgo play cs life
Fun game of the good ole days,1,fun game good ole days
"only 11 hours listed on my account, I played hundreds if not thousands of hours before they started tracking game time.",1,hours listed account played hundreds thousands hours started tracking game time
One of the best multiplayer game :),1,one best multiplayer game
My computer is real slow so this game is great for me. I'm recently no longer a n00b nor an ultra-blocking ♥♥♥♥♥♥♥. I still suck tho. Gun Game or nothing!,1,computer real slow game great im recently longer nb ultrablocking still suck tho gun game nothing
"Good game, spent way too long on it, would recommend to anyone without a life.",1,good game spent way long would recommend anyone without life
"It's nothing like CS;GO as far as mechanics go. I say this because of how you control your character and spray control seems to be very different. The AK-47 has completely random spray pattern. It's not consistent! However the game itself is good, and provides a fair challenge for those who consider themselves to be good at CS;GO. Trust me, you will struggle at first.",1,nothing like csgo far mechanics go say control character spray control seems different ak completely random spray pattern consistent however game good provides fair challenge consider good csgo trust struggle first
"they nazis don't say ♥♥♥♥♥♥♥♥♥♥♥ anymore, worst game i have ever played",-1,nazis dont say anymore worst game ever played
Very fun game! Worth it,1,fun game worth
"The best game I have play,it is very free in the game,it not only a fps game,we can add mod in it and we can drive.jumping kreedz do everything on this game: )nice old gold,but now a lot of people play csgo,that is nice too!",1,best game playit free gameit fps gamewe add mod drivejumping kreedz everything game nice old goldbut lot people play csgothat nice
This Game is Amazing trust me you need to buy this ,1,game amazing trust need buy
A great FPS game that doesn't need much requirements .,1,great fps game doesnt need much requirements
"Its like skyrim, but with zombies. 10/10 machinma approved would buy door again",1,like skyrim zombies machinma approved would buy door
classic but great,1,classic great
nice shooter,1,nice shooter
well can you play zombies as Patrick Star killing bubble buddies in black ops three I think not!  11/10,1,well play zombies patrick star killing bubble buddies black ops three think
I like this game.It is very good game.,1,like gameit good game
"CS:GO, CS:GO, everywhere CS:GO. Classic stuff dies out.",1,csgo csgo everywhere csgo classic stuff dies
it's aweomse game!,1,aweomse game
Full hacks everywheres ..,-1,full hacks everywheres
"A personal favorite, as well as the last World War 2 FPS of the franchise, I recommend this purchase only if you are interested in Zombies, as that is the last mode this game has to offer. Unless you prefer Multiplayer, which is still very full and plentiful of players and servers, or the campaign, with one of the better stories CoD has to offer. The zombie community started here, and as grown ever brighter since then. The custom zombie maps and mods are extremely well worth it, and a great play with friends.",1,personal favorite well last world war fps franchise recommend purchase interested zombies last mode game offer unless prefer multiplayer still full plentiful players servers campaign one better stories cod offer zombie community started grown ever brighter since custom zombie maps mods extremely well worth great play friends
"One of the last good COD out there. the Campaign is an interesting one which will take you to the final days of WW2. World at War also comes with the standard COD Multiplayer. this is one of my favourites (apart from all the hackers). however the best part of World at war is the mod capability for zombiesmode, which keeps you more interested in the game after a long time",1,one last good cod campaign interesting one take final days ww world war also comes standard cod multiplayer one favourites apart hackers however best part world war mod capability zombiesmode keeps interested game long time
"i've god VAC BAN and i dont use cheats ,if u can help me send me an email to  60centx@gmail.com  Thanks",-1,ive god vac ban dont use cheats u help send email centxgmailcom thanks
da grafics r bad but dis game is still good,1,da grafics r bad dis game still good
I bought this solely to play modded zombies maps and I do not regret my purchase.,1,bought solely play modded zombies maps regret purchase
counter strike is great for any csgo fan as you learn about the history of the game and the pro scene you will want to pick it up for yourself and i can honestly say its an awesome game to play and they're alot of servers still up,1,counter strike great csgo fan learn history game pro scene want pick honestly say awesome game play theyre alot servers still
This game just means a lot to me. It's the start of the counter-strike we know today.. my entire chiledhood it's bond to this game.. and yet i still play it today.. love cs 1.6,1,game means lot start counterstrike know today entire chiledhood bond game yet still play today love cs
that games is good /*,1,games good
this game is the beginning of my gaming,1,game beginning gaming
"Absolutely, this is the classic shooter game everyone should try it .",1,absolutely classic shooter game everyone try
"The best mod ever made. Buy GO if you like matchmaking. Active community, millions playing. Buy Source if you like online 4fun gameplay. Dead, but it has a lot of servers. Buy 1.6 if you wanna a little of the two. Dead as Source.",1,best mod ever made buy go like matchmaking active community millions playing buy source like online fun gameplay dead lot servers buy wanna little two dead source
Nice straight forward modeling program.,1,nice straight forward modeling program
What to say ?  The game is amazing !  This game is my past !  :),1,say game amazing game past
"Counter-Strike has changed a lot from 2000 to (present-day) 2015. Even with the release of CS:GO, Counter-Strike 1.6 still remains a favorite for me. There are still many dedicated servers with ten or more people in them. The graphics are outdated of course, especially in maps like nuke, but they still look decent on a few maps . This game is the beggining of one of the game series out there. I would give this game 8/10 and would reccomend this to any retro-style gamer! ;)",1,counterstrike changed lot presentday even release csgo counterstrike still remains favorite still many dedicated servers ten people graphics outdated course especially maps like nuke still look decent maps game beggining one game series would give game would reccomend retrostyle gamer
great game is perfect for my surface pro 2,1,great game perfect surface pro
A ♥♥♥♥ing classic.,1,ing classic
GREAT GAME Balanced multiplayer  Zombies are EPIC   RATIES Graphics 8/10 gameplay 10/10 multiplayer 9/10 total score 100/10,1,great game balanced multiplayer zombies epic raties graphics gameplay multiplayer total score
+This game still have appeal  - Runs slightly higher cpu then TF2 does (Edit: V-sync on can reduce load by half),1,game still appeal runs slightly higher cpu tf edit vsync reduce load half
"Probably one of the best CoDs.The Multiplayer is a lot of fun.The weapons are just epic.Driving a panzer is even more exciting.The campaign is interesting enough,and you can play it with friends.Zombies-the best part of this game,the default ones are perfect,but the custom zombie maps make the game very very unusual (in a good way) Campaign:8/10 Multiplayer:8/10 Zombies:9/10",1,probably one best codsthe multiplayer lot funthe weapons epicdriving panzer even excitingthe campaign interesting enoughand play friendszombiesthe best part gamethe default ones perfectbut custom zombie maps make game unusual good way campaign multiplayer zombies
"The original and still the best. Simple, unforgiving, and entirely lacking in eye candy. Find a server with admins present and team play is expected. Use a mic.  The game comes into its own when you work with your teammates to acheive the objective. You can be effective even if you aren't wiping out the other team all by yourself.",1,original still best simple unforgiving entirely lacking eye candy find server admins present team play expected use mic game comes work teammates acheive objective effective even arent wiping team
"Will play this for like 10k hrs, for sure",1,play like k hrs sure
  Best Fps Game ever. Just love it.,1,best fps game ever love
An amazing classic! It excels from killing zombies with a violin to flying around a knife map using a Pidgeot!,1,amazing classic excels killing zombies violin flying around knife map using pidgeot
This game is really good,1,game really good
"Silo is simple, good &amp; fast modeling.",1,silo simple good amp fast modeling
Since 2000 making history,1,since making history
Old school pew pew pew.,1,old school pew pew pew
really good on the pc but sad because theres no zombies ,1,really good pc sad theres zombies
"Best CS ever, and ever will be",1,best cs ever ever
Take a step back through the teleport after linking it with the mainframe and remember the best CoD game especially with the Nazi Zombies mode where you and 3 of your friends (or strangers) fight against the hordes of undead Nazi soldiers.    -5 Stars its awsome!,1,take step back teleport linking mainframe remember best cod game especially nazi zombies mode friends strangers fight hordes undead nazi soldiers stars awsome
This is a fantastic game its alot of fun,1,fantastic game alot fun
Nice Game.The Best First Person Shooter Game! &lt;3,1,nice gamethe best first person shooter game lt
"IT STOOPID, GET GO, 0/420",-1,stoopid get go
"Oh, where do I begin! This is a great game... I recomend this to anyone with a computer. This runs well on laptops, desktops and it is not a big download. The zombies is amazing! THis is not pay2win and is totally worth 20 bucks.",1,oh begin great game recomend anyone computer runs well laptops desktops big download zombies amazing paywin totally worth bucks
It's amazing when you can find someone to play zombies with.,1,amazing find someone play zombies
BEST GAME I HAVE EVER PLAYED IN MY LIFE I MOSTLY PLAY WITH MY FRIENDS ONLINE LOVE IT I WOUD RATE 5 STAR OUT OF 5,1,best game ever played life mostly play friends online love woud rate star
"Counter-Strike being the first PC game that I ever played, And probably the most played game in my country. I can really suggest it, So yeah, Buy this game. It may be old but it's excellent. :P",1,counterstrike first pc game ever played probably played game country really suggest yeah buy game may old excellent p
Still beter than CoD:Goats...,1,still beter codgoats
Custom Map Zombies. Enough said. 10/10 would get custom maps again,1,custom map zombies enough said would get custom maps
"MOTHER F**CKEN BEST GAME EVER MADE! Just kiding... But siriusly, I find my self going back to this game OVER AND OVER AND OVER AND OVER AND OVER again, again, and again. I don't understand how the Mods of this game can be SOOOO addicting... BUT THEY SOOO ARE! I see this game turning into a classic in the not too distand future.",1,mother fcken best game ever made kiding siriusly find self going back game dont understand mods game soooo addicting sooo see game turning classic distand future
How to be cs:go pro  1. Buy c-s 2. Launch it up and leave it on for 2 weeks straight 3. get over 100 hours of c-s and then brag about it on your next cs:go comp game how you played with the best pros back in the day  10/10 still best game and ♥♥♥♥♥♥♥♥s better than cs:go,1,csgo pro buy cs launch leave weeks straight get hours cs brag next csgo comp game played best pros back day still best game better csgo
nice games on steam,1,nice games steam
"horrible game. if the custom zombie maps wouldnt exist, i would have not even bought this old piece of ♥♥♥♥",1,horrible game custom zombie maps wouldnt exist would even bought old piece
Very good for an old game. Reccomend to old school gamers.,1,good old game reccomend old school gamers
"Hell Yea, worth buying.",1,hell yea worth buying
It is #mlg and blows black socks 3 out of teh water f00ls,1,mlg blows black socks teh water fls
"This is a great game, I have no problems with this game and it is fun and addictive. Also this is my favourite game and even tho it may be hard at first it is still constanlty fun :D",1,great game problems game fun addictive also favourite game even tho may hard first still constanlty fun
My childhood fps shooter &lt;3,1,childhood fps shooter lt
"Counter Strike is an first person shooter that was released in the late 90's.  Whats it about?  Well Counter strike is an online first person shooter where you either play as an terrorist or an counter terrorist.  The terrorists objective is to transport a bomb to a bombsite located on each map marked as (A) or (B). Whilst the counter terrorists main objective is to stop the terrorist force from planting the bomb.  Theres also a gamemode where the terrorists will have hostages and the counter terrorists objective is to rescue the hostages before the time runs out.  Game ends when the counter terrorists has saved all hostages or the terrorists has whiped all counter terrorists.   Is it worth buying?  Since this is an really old game and the graphics are really outdated compared to the games we have today i would still say this game is worth buying.  The game is over 15 years old but still has a alot of active players and playing with friends make it even better.  Counter Strike also has alot of maps, mods and other stuff that makes the game better in any way.  Graphics. 7/10 Sound. 8/10 Gameplay. 10/10  This review is based on my own opinion and noone elses!",1,counter strike first person shooter released late whats well counter strike online first person shooter either play terrorist counter terrorist terrorists objective transport bomb bombsite located map marked b whilst counter terrorists main objective stop terrorist force planting bomb theres also gamemode terrorists hostages counter terrorists objective rescue hostages time runs game ends counter terrorists saved hostages terrorists whiped counter terrorists worth buying since really old game graphics really outdated compared games today would still say game worth buying game years old still alot active players playing friends make even better counter strike also alot maps mods stuff makes game better way graphics sound gameplay review based opinion noone elses
its the best cod ever in my opion and the custom zombies arre fun the single player is okay i dont play much multi player but its good and for 20 bucks with all the dlc its obvis to by,1,best cod ever opion custom zombies arre fun single player okay dont play much multi player good bucks dlc obvis
age 10-16 lost to this game. kinda good XD,1,age lost game kinda good xd
Definitely One of the best COD's To Date. Love playing Custom Zombies With Friends!!!,1,definitely one best cods date love playing custom zombies friends
"EVEN THOUGH I BUYED IT TODAY, I HAVE MORE THAN 1K HOURS IN CRACKED VERSION :)",1,even though buyed today k hours cracked version
I have played this game for 10 years now since I was 6. It was not on my Steam until last year due to using nonsteam version which I regret. But hey I was little. I still play it even though I moved on to G.O this game is still fun to play with friends or in mixes/pugs. I believe this game was and is one of the best FPS games out there and there is no reason for you not to buy it. Enjoy.,1,played game years since steam last year due using nonsteam version regret hey little still play even though moved go game still fun play friends mixespugs believe game one best fps games reason buy enjoy
cs go clone bad game,-1,cs go clone bad game
The Last Great Call of Duty.,1,last great call duty
Does anyone even play multi-player?,1,anyone even play multiplayer
"This is one of those games that every person has to try. The story is pretty interesting, The multiplayer has its ups and downs but it's still great, But the best of all are the Nazi Zombies. Nazi zombies are the reason why Call of Duty World at War's community is still so big and why there are a lot of people who still buy this game and play it in there free time. You have the 4 classic maps and if your getting bored of them then just go and download one of the community's maps. All i can say is if you have some spare money and if you want a game to play then buy call of duty world at war",1,one games every person try story pretty interesting multiplayer ups downs still great best nazi zombies nazi zombies reason call duty world wars community still big lot people still buy game play free time classic maps getting bored go download one communitys maps say spare money want game play buy call duty world war
I have some problems with this cs I have added many servers to my favourites but none of them are coming in 'Find Servers' tab + my connection is working fine. My humble request please fix this issue.,1,problems cs added many servers favourites none coming find servers tab connection working fine humble request please fix issue
"Awesome game, definently recommend it!!!",1,awesome game definently recommend
it's Cs What do you want!?  10/10,1,cs want
"Good, and old game ;)",1,good old game
most awesome game &lt;3 ,1,awesome game lt
This has taken away many days of my life. I can't keep myself from going back to it.  But it's worth it. You get to kill zombies in a brand new and inifite way with custom maps. Endless hours of fun with friends. Just simply one of zombie players most reccomended thing to play. 11/10 Would Buy Again,1,taken away many days life cant keep going back worth get kill zombies brand new inifite way custom maps endless hours fun friends simply one zombie players reccomended thing play would buy
It's a game very interesting . I'm very happy because I can play it.,1,game interesting im happy play
"My very first game on Steam. Never gets old, 10/10.",1,first game steam never gets old
"A great game to play, if you are used to CS:GO this game will have a massive learning curve to it. The style CS 1.6 has developed is very different than from what CS:GO needs.",1,great game play used csgo game massive learning curve style cs developed different csgo needs
17 years old and still going strong,1,years old still going strong
GAME IS GREAT! there are some plot holes but still kewl. 9/10,1,game great plot holes still kewl
